UID,VIP Level,Date Drawn,Trading Pairs,Coin,Commission Status,Source Type,Source,TakerVolume,MakerVolume,Interest,Fee Profit,Commissions
75917494,VIP 1,2023-12-09,INJUSDT,USDT,Settled,Client,API,979.1501,415.11545,0,0.41742334,0.18784048
80014246,VIP 1,2023-12-09,SOLUSDT,USDT,Settled,Client,API,199.0343,172.5586,0,0.10072257,0.04532509
77335932,VIP 1,2023-12-09,SOLUSDT,USDT,Settled,Client,API,206.6869,163.8897,0,0.10605038,0.04772262
75942108,VIP 3,2023-12-09,SOLUSDT,USDT,Settled,Client,API,5711.929,4831.5873,0,2.39000097,1.07550035
75942108,VIP 3,2023-12-09,LINKUSDT,USDT,Settled,Client,API,0,2908.3348,0,0.4071669,0.18322503
75917494,VIP 1,2023-12-09,SOLUSDT,USDT,Settled,Client,API,221.9931,178.8767,0,0.1098954,0.04945289
65511970,VIP 1,2023-12-09,BTCUSDT,USDT,Settled,Client,API,3088501.3603,238635.865,0,1117.25012919,502.76255721
80014246,VIP 1,2023-12-08,BTCUSDT,USDT,Settled,Client,API,0,15378.7068,0,2.7681673,1.24567519
75942108,VIP 3,2023-12-08,BTCUSDT,USDT,Settled,Client,API,0,277437.714,0,38.84128008,17.47857585
75917494,VIP 1,2023-12-08,BTCUSDT,USDT,Settled,Client,API,178.9772,9288.8331,0,1.73463206,0.78058433
65511970,VIP 1,2023-12-08,1000BONKUSDT,USDT,Settled,Client,API,90131.9836,9866.2933,0,33.71295815,15.17082949
75942108,VIP 3,2023-12-08,LINKUSDT,USDT,Settled,Client,API,0,750.4551,0,0.10506373,0.04727865
65511970,VIP 1,2023-12-08,INJUSDT,USDT,Settled,Client,API,26.93805,1500.90165,0,0.28084144,0.12637845
75942108,VIP 3,2023-12-08,INJUSDT,USDT,Settled,Client,API,3637.09005,81948.91695,0,12.56541927,5.6544377
80014246,VIP 1,2023-12-08,INJUSDT,USDT,Settled,Client,API,88.40465,3047.78745,0,0.57954362,0.26079425
77335932,VIP 1,2023-12-08,INJUSDT,USDT,Settled,Client,API,313.5269,5922.4281,0,1.17577173,0.52909662
75917494,VIP 1,2023-12-08,INJUSDT,USDT,Settled,Client,API,293.93175,11272.30495,0,2.12980735,0.95841217
75942108,VIP 3,2023-12-08,SOLUSDT,USDT,Settled,Client,API,0,3601.8541,0,0.50425959,0.22691679
80014246,VIP 1,2023-12-08,SOLUSDT,USDT,Settled,Client,API,0,197.8736,0,0.03561727,0.01602776
65511970,VIP 1,2023-12-08,SOLUSDT,USDT,Settled,Client,API,0,102.172,0,0.01839097,0.00827593
75917494,VIP 1,2023-12-08,SOLUSDT,USDT,Settled,Client,API,0,212.7486,0,0.03829476,0.01723262
77335932,VIP 1,2023-12-08,SOLUSDT,USDT,Settled,Client,API,0,198.0404,0,0.03564728,0.01604124
65511970,VIP 1,2023-12-08,BTCUSDT,USDT,Settled,Client,API,2420414.7256,0,0,853.46697121,384.0601364
65511970,VIP 1,2023-12-08,IMXUSDT,USDT,Settled,Client,API,11052.67543,0,0,3.87676746,1.7445453
65511970,VIP 1,2023-12-08,ARBUSDT,USDT,Settled,Client,API,99068.39031,0,0,35.25643963,15.86539683
65511970,VIP 1,2023-12-08,ETHUSDT,USDT,Settled,Client,API,99286.9151,0,0,34.76832425,15.64574583
65511970,VIP 1,2023-12-08,TIAUSDT,USDT,Settled,Client,,88963.36358,0,0,32.42865504,14.5928947
77335932,VIP 1,2023-12-08,BTCUSDT,USDT,Settled,Client,API,5663.897,20829.1727,0,5.73161517,2.57922669
65511970,VIP 1,2023-12-08,TIAUSDT,USDT,Settled,Client,API,85957.94493,73902.98959,0,43.2302577,19.45361491
65511970,VIP 1,2023-12-07,IMXUSDT,USDT,Settled,Client,API,2455.64013,8550.50976,0,2.40107388,1.08048299
65511970,VIP 1,2023-12-07,ORDIUSDT,USDT,Settled,Client,,40813.47714,0,0,14.83649846,6.67642376
65511970,VIP 1,2023-12-07,TIAUSDT,USDT,Settled,Client,,92745.5233,0,0,33.71140004,15.17012937
65511970,VIP 1,2023-12-07,ORDIUSDT,USDT,Settled,Client,API,0,41447.322,0,7.46051798,3.35723307
65511970,VIP 1,2023-12-07,TIAUSDT,USDT,Settled,Client,API,120548.11659,93620.1537,0,58.01036794,26.10466422
77335932,VIP 1,2023-12-07,ETHUSDT,USDT,Settled,Client,API,677.8663,676.5858,0,0.35903868,0.16156735
75942108,VIP 3,2023-12-07,ETHUSDT,USDT,Settled,Client,API,8704.7628,8678.11,0,3.82636428,1.72186388
80014246,VIP 1,2023-12-07,ETHUSDT,USDT,Settled,Client,API,654.5756,653.6359,0,0.31402719,0.14131215
65511970,VIP 1,2023-12-07,SOLUSDT,USDT,Settled,Client,API,273014.0574,0,0,98.09290708,44.14180689
75942108,VIP 3,2023-12-07,BTCUSDT,USDT,Settled,Client,API,59187.064,59009.3013,0,26.01742143,11.70783957
77335932,VIP 1,2023-12-07,BTCUSDT,USDT,Settled,Client,API,174.0796,260.0474,0,0.10773641,0.04848135
80014246,VIP 1,2023-12-07,BTCUSDT,USDT,Settled,Client,API,87.0398,86.7612,0,0.04608095,0.02073641
65511970,VIP 1,2023-12-07,BTCUSDT,USDT,Settled,Client,API,2743548.7009,614532.8,0,1071.07264289,481.98268812
65511970,VIP 1,2023-12-06,BIGTIMEUSDT,USDT,Settled,Client,,6775.0617,0,0,2.3529996,1.05884972
65511970,VIP 1,2023-12-06,BIGTIMEUSDT,USDT,Settled,Client,API,0,8074.725,0,1.4534505,0.65405269
65511970,VIP 1,2023-12-06,ETHUSDT,USDT,Settled,Client,API,58920.8654,0,0,20.7607146,9.34232153
65511970,VIP 1,2023-12-06,GMTUSDT,USDT,Settled,Client,API,0,125404.332,0,22.57277976,10.1577508
75917494,VIP 1,2023-12-06,AVAXUSDT,USDT,Settled,Client,API,316.6915,3364.2385,0,0.71640495,0.32238192
65511970,VIP 1,2023-12-06,AVAXUSDT,USDT,Settled,Client,API,44.024,1489.5505,0,0.28352749,0.1275872
77335932,VIP 1,2023-12-06,PYTHUSDT,USDT,Settled,Client,API,52.2991,1506.8131,0,0.28975239,0.13038786
75917494,VIP 1,2023-12-06,PYTHUSDT,USDT,Settled,Client,API,116.2311,864.7158,0,0.19647346,0.0884124
80014246,VIP 1,2023-12-06,AVAXUSDT,USDT,Settled,Client,API,23.7195,1914.695,0,0.35294692,0.15882582
77335932,VIP 1,2023-12-06,AVAXUSDT,USDT,Settled,Client,API,61.284,503.268,0,0.11203764,0.05041689
75942108,VIP 3,2023-12-06,AVAXUSDT,USDT,Settled,Client,API,3964.076,24940.1185,0,4.68083939,2.10637739
65511970,VIP 1,2023-12-06,SOLUSDT,USDT,Settled,Client,API,415.14,422.6536,0,0.22137669,0.09961946
75917494,VIP 1,2023-12-06,SOLUSDT,USDT,Settled,Client,API,697.9686,710.7265,0,0.37221982,0.16749884
80014246,VIP 1,2023-12-06,SOLUSDT,USDT,Settled,Client,API,540.9763,553.4543,0,0.28896352,0.13003351
75942108,VIP 3,2023-12-06,SOLUSDT,USDT,Settled,Client,API,9711.6,9982.5635,0,4.31103894,1.93996739
77335932,VIP 1,2023-12-06,SOLUSDT,USDT,Settled,Client,API,704.2674,719.1841,0,0.37594678,0.16917598
65511970,VIP 1,2023-12-06,DYDXUSDT,USDT,Settled,Client,,33238.983,0,0,13.2955932,5.98301694
65511970,VIP 1,2023-12-06,AVAXUSDT,USDT,Settled,Client,,95095.55,0,0,34.54756407,15.54640362
65511970,VIP 1,2023-12-06,PYTHUSDT,USDT,Settled,Client,,30453.0561,0,0,10.76056443,4.84225364
77335932,VIP 1,2023-12-06,ETHUSDT,USDT,Settled,Client,API,1319.9044,1135.048,0,0.66399584,0.29879803
80014246,VIP 1,2023-12-06,ETHUSDT,USDT,Settled,Client,API,1001.2193,885.0322,0,0.50859291,0.22886671
75942108,VIP 3,2023-12-06,ETHUSDT,USDT,Settled,Client,API,12655.1074,11188.8211,0,5.33161845,2.39922819
65511970,VIP 1,2023-12-06,ETHUSDT,USDT,Settled,Client,API,910.1706,794.5002,0,0.44559652,0.20051834
75917494,VIP 1,2023-12-06,ETHUSDT,USDT,Settled,Client,API,1093.57,772.1643,0,0.51945973,0.23375679
65511970,VIP 1,2023-12-06,AVAXUSDT,USDT,Settled,Client,API,54496.098,67899.755,0,31.33874684,14.10243599
65511970,VIP 1,2023-12-06,PYTHUSDT,USDT,Settled,Client,API,20486.6691,8186.624,0,8.6183727,3.87826755
65511970,VIP 1,2023-12-06,SNTUSDT,USDT,Settled,Client,API,40529.7369,0,0,13.47596094,6.06418172
65511970,VIP 1,2023-12-06,DYDXUSDT,USDT,Settled,Client,API,0,33872.424,0,6.09703635,2.74366632
77335932,VIP 1,2023-12-06,BTCUSDT,USDT,Settled,Client,API,1927.7186,1572.627,0,0.95777444,0.43099838
75917494,VIP 1,2023-12-06,BTCUSDT,USDT,Settled,Client,API,2671.2337,2095.8137,0,1.3340961,0.60034313
65511970,VIP 1,2023-12-06,BTCUSDT,USDT,Settled,Client,API,1579.3631,1312.2269,0,0.81089585,0.36490298
80014246,VIP 1,2023-12-06,BTCUSDT,USDT,Settled,Client,API,1360.0175,1136.7133,0,0.71576357,0.32209346
75942108,VIP 3,2023-12-06,BTCUSDT,USDT,Settled,Client,API,280514.1423,279691.2391,0,119.1042435,53.5969092
65511970,VIP 1,2023-12-06,1000PEPEUSDT,USDT,Settled,Client,API,58245.90076,59706.9,0,30.52747501,13.73736303
65511970,VIP 1,2023-12-06,1000BONKUSDT,USDT,Settled,Client,API,56965.4614,0,0,20.97827773,9.44022428
65511970,VIP 1,2023-12-06,MEMEUSDT,USDT,Settled,Client,API,0,27497.7358,0,4.94959254,2.22731652
65511970,VIP 1,2023-12-06,BTCUSDT,USDT,Settled,Client,API,1491386.3219,0,0,505.52670907,227.48701837
65511970,VIP 1,2023-12-05,ORDIUSDT,USDT,Settled,Client,,18251.58722,0,0,7.08579373,3.18860708
65511970,VIP 1,2023-12-05,ORDIUSDT,USDT,Settled,Client,API,0,18776.1,0,3.37969801,1.5208641
65511970,VIP 1,2023-12-05,DOGEUSDT,USDT,Settled,Client,API,83902.4601,0,0,29.7170649,13.37267858
65511970,VIP 1,2023-12-05,GMTUSDT,USDT,Settled,Client,API,125428.9018,0,0,44.08770769,19.83946792
65511970,VIP 1,2023-12-05,SOLUSDT,USDT,Settled,Client,API,6964.324,0,0,2.55120032,1.14804013
65511970,VIP 1,2023-12-05,MEMEUSDT,USDT,Settled,Client,API,27498.1776,0,0,9.6492026,4.34214054
65511970,VIP 1,2023-12-05,1000BONKUSDT,USDT,Settled,Client,API,49866.55192,0,0,18.43894626,8.2975242
65511970,VIP 1,2023-12-05,TIAUSDT,USDT,Settled,Client,,20100.46495,0,0,7.03572214,3.16607472
65511970,VIP 1,2023-12-05,TIAUSDT,USDT,Settled,Client,API,30985.47686,51710.0129,0,20.10348526,9.04656763
65511970,VIP 1,2023-12-05,ETHUSDT,USDT,Settled,Client,API,44.7738,136.2625,0,0.04019809,0.01808911
80014246,VIP 1,2023-12-05,ETHUSDT,USDT,Settled,Client,API,22.0359,113.4675,0,0.02813673,0.0126615
75917494,VIP 1,2023-12-05,ETHUSDT,USDT,Settled,Client,API,44.8425,340.6391,0,0.07700994,0.03465442
75942108,VIP 3,2023-12-05,ETHUSDT,USDT,Settled,Client,API,713.4564,1702.7801,0,0.45242616,0.20359176
77335932,VIP 1,2023-12-05,ETHUSDT,USDT,Settled,Client,API,44.8227,204.4018,0,0.05134093,0.02310337
80014246,VIP 1,2023-12-05,SOLUSDT,USDT,Settled,Client,API,173.922,11544.0617,0,2.13880385,0.96246168
75917494,VIP 1,2023-12-05,SOLUSDT,USDT,Settled,Client,API,0,14850.905,0,2.67316292,1.20292329
65511970,VIP 1,2023-12-05,BTCUSDT,USDT,Settled,Client,API,2071681.7839,453374.523,0,805.90526297,362.65736729
77335932,VIP 1,2023-12-05,SOLUSDT,USDT,Settled,Client,API,100.0832,11143.3812,0,2.04083775,0.91837696
75942108,VIP 3,2023-12-05,SOLUSDT,USDT,Settled,Client,API,125237.0326,1681.5768,0,36.52789293,16.43755161
77335932,VIP 1,2023-12-05,BTCUSDT,USDT,Settled,Client,API,13263.6531,11730.7272,0,7.41269797,3.33571398
75942108,VIP 3,2023-12-05,BTCUSDT,USDT,Settled,Client,API,68737.6482,59230.5487,0,30.99657622,13.9484592
75917494,VIP 1,2023-12-05,BTCUSDT,USDT,Settled,Client,API,14016.7764,12577.7709,0,7.30331633,3.28649223
65511970,VIP 1,2023-12-05,BTCUSDT,USDT,Settled,Client,API,9093.2147,8237.7628,0,4.6654225,2.09944001
80014246,VIP 1,2023-12-05,BTCUSDT,USDT,Settled,Client,API,7421.481,7029.057,0,3.94667164,1.77600209
65511970,VIP 1,2023-12-04,ORDIUSDT,USDT,Settled,Client,API,72238.09541,11290.60695,0,27.28805619,12.27962425
65511970,VIP 1,2023-12-04,SUPERUSDT,USDT,Settled,Client,API,49727.887,33177.6255,0,22.77368234,10.24815604
65511970,VIP 1,2023-12-04,BTCUSDT,USDT,Settled,Client,API,963314.7763,83918.2,0,355.31115409,159.89001853
65511970,VIP 1,2023-12-04,DYDXUSDT,USDT,Settled,Client,,20541.8,0,0,7.18963,3.2353335
65511970,VIP 1,2023-12-04,PYTHUSDT,USDT,Settled,Client,API,2291.5486,0,0,0.91661944,0.41247873
65511970,VIP 1,2023-12-04,SOLUSDT,USDT,Settled,Client,API,0,19759.887,0,3.5567797,1.6005508
65511970,VIP 1,2023-12-04,DYDXUSDT,USDT,Settled,Client,API,0,20833.125,0,3.7499625,1.68748312
65511970,VIP 1,2023-12-04,LOOKSUSDT,USDT,Settled,Client,,18590.138605,0,0,5.41091701,2.43491229
65511970,VIP 1,2023-12-04,LOOKSUSDT,USDT,Settled,Client,API,3944.65521,665.7,0,1.40996023,0.63448201
65511970,VIP 1,2023-12-04,ETHUSDT,USDT,Settled,Client,API,58731.6642,0,0,20.82865022,9.37289243
80014246,VIP 1,2023-12-04,ORDIUSDT,USDT,Settled,Client,API,202.54648,5530.29952,0,1.06703937,0.48016681
77335932,VIP 1,2023-12-04,ORDIUSDT,USDT,Settled,Client,API,2751.64218,9076.46527,0,2.59709674,1.16869245
75917494,VIP 1,2023-12-04,ORDIUSDT,USDT,Settled,Client,API,656.47791,6795.98952,0,1.45448499,0.65451754
65511970,VIP 1,2023-12-04,ETHUSDT,USDT,Settled,Client,API,1376.809,1001.0699,0,0.6620758,0.29793401
75917494,VIP 1,2023-12-04,ETHUSDT,USDT,Settled,Client,API,1998.5935,1511.4863,0,0.97157534,0.43720879
80014246,VIP 1,2023-12-04,ETHUSDT,USDT,Settled,Client,API,1021.6378,845.5119,0,0.51476352,0.23164349
77335932,VIP 1,2023-12-04,ETHUSDT,USDT,Settled,Client,API,2021.2164,1534.4508,0,0.98362697,0.44263198
75942108,VIP 3,2023-12-04,ETHUSDT,USDT,Settled,Client,API,20004.1678,15511.8228,0,8.17290563,3.67780742
75917494,VIP 1,2023-12-04,BTCUSDT,USDT,Settled,Client,API,10973.9818,13842.8539,0,6.33884518,2.85248006
80014246,VIP 1,2023-12-04,BTCUSDT,USDT,Settled,Client,API,8219.1564,9640.4371,0,4.61402485,2.07631087
75942108,VIP 3,2023-12-04,SOLUSDT,USDT,Settled,Client,API,21159.4446,156475.6561,0,28.27277171,12.72274631
75942108,VIP 3,2023-12-04,BTCUSDT,USDT,Settled,Client,API,16377.5921,33929.6592,0,9.7923464,4.40655557
75917494,VIP 1,2023-12-04,SOLUSDT,USDT,Settled,Client,API,712.6218,18890.6637,0,3.64973742,1.64238129
65511970,VIP 1,2023-12-04,BTCUSDT,USDT,Settled,Client,API,1036.1843,3492.3061,0,0.99127977,0.44607566
77335932,VIP 1,2023-12-04,BTCUSDT,USDT,Settled,Client,API,7395.1853,11309.2865,0,4.30590933,1.93765883
80014246,VIP 1,2023-12-04,LINKUSDT,USDT,Settled,Client,API,15088.0544,17132.6662,0,8.36469911,3.76411426
75942108,VIP 3,2023-12-04,LINKUSDT,USDT,Settled,Client,API,191722.7553,210644.0084,0,87.21539331,39.24692565
65511970,VIP 1,2023-12-04,LINKUSDT,USDT,Settled,Client,API,83.0592,2223.3611,0,0.42927577,0.19317404
75917494,VIP 1,2023-12-04,LINKUSDT,USDT,Settled,Client,API,21488.4376,25131.3914,0,11.98212785,5.39195714
77335932,VIP 1,2023-12-04,LINKUSDT,USDT,Settled,Client,API,20670.2104,24264.3073,0,11.60255156,5.22114772
80014246,VIP 1,2023-12-04,SOLUSDT,USDT,Settled,Client,API,310.8106,15760.9575,0,2.94640419,1.32588124
77335932,VIP 1,2023-12-04,SOLUSDT,USDT,Settled,Client,API,1473.2352,19545.3987,0,4.03380436,1.81521145
65511970,VIP 1,2023-12-04,SOLUSDT,USDT,Settled,Client,API,556.7512,13132.5988,0,2.55873109,1.15142851
75942108,VIP 3,2023-12-04,ORDIUSDT,USDT,Settled,Client,API,23395.35708,137959.58086,0,26.45250539,11.90362465
65511970,VIP 1,2023-12-04,ORDIUSDT,USDT,Settled,Client,API,1204.72715,8361.73292,0,1.93163012,0.86923202
65511970,VIP 1,2023-12-03,LOOKSUSDT,USDT,Settled,Client,API,2219.885155,19971,0,4.26869461,1.92091229
65511970,VIP 1,2023-12-03,ORDIUSDT,USDT,Settled,Client,API,590.88584,7663.70924,0,1.59298304,0.71684114
75917494,VIP 1,2023-12-03,SOLUSDT,USDT,Settled,Client,API,0,2495.6015,0,0.44920834,0.20214368
65511970,VIP 1,2023-12-03,SOLUSDT,USDT,Settled,Client,API,0,1719.5218,0,0.309514,0.1392812
75917494,VIP 1,2023-12-03,ORDIUSDT,USDT,Settled,Client,API,114.90675,5668.27413,0,1.06241584,0.4780866
75917494,VIP 1,2023-12-03,1000BONKUSDT,USDT,Settled,Client,API,42.94043,0,0,0.01507634,0.00678434
75942108,VIP 3,2023-12-03,SOLUSDT,USDT,Settled,Client,API,0,101559.7212,0,14.2183612,6.39826224
80014246,VIP 1,2023-12-03,SOLUSDT,USDT,Settled,Client,API,0,2174.6869,0,0.39144373,0.17614959
77335932,VIP 1,2023-12-03,SOLUSDT,USDT,Settled,Client,API,0,2584.3455,0,0.46518225,0.20933192
77335932,VIP 1,2023-12-03,ORDIUSDT,USDT,Settled,Client,API,1010.68576,10431.68027,0,2.23423997,1.00540687
80014246,VIP 1,2023-12-03,ORDIUSDT,USDT,Settled,Client,API,604.30715,2864.12589,0,0.72905926,0.32807621
75942108,VIP 3,2023-12-03,ORDIUSDT,USDT,Settled,Client,API,26035.78543,155357.06384,0,29.77520485,13.3988395
77335932,VIP 1,2023-12-03,ETHUSDT,USDT,Settled,Client,API,476.1658,496.7361,0,0.25607061,0.11523168
80014246,VIP 1,2023-12-03,ETHUSDT,USDT,Settled,Client,API,43.2878,194.0863,0,0.05008629,0.0225388
75942108,VIP 3,2023-12-03,ETHUSDT,USDT,Settled,Client,API,5237.8238,4835.3918,0,2.25154861,1.01319679
65511970,VIP 1,2023-12-03,ETHUSDT,USDT,Settled,Client,API,0,1877.9055,0,0.33802327,0.15211013
75942108,VIP 3,2023-12-03,LINKUSDT,USDT,Settled,Client,API,10143.4777,29764.1072,0,7.23058526,3.25376311
65511970,VIP 1,2023-12-03,LINKUSDT,USDT,Settled,Client,API,0,1806.16,0,0.32510892,0.14629886
75917494,VIP 1,2023-12-03,LINKUSDT,USDT,Settled,Client,API,0,2999.9844,0,0.53999729,0.24299862
80014246,VIP 1,2023-12-03,LINKUSDT,USDT,Settled,Client,API,229.3291,4390.1846,0,0.87623183,0.39430403
77335932,VIP 1,2023-12-03,LINKUSDT,USDT,Settled,Client,API,226.1217,3088.6341,0,0.64006834,0.28803054
80014246,VIP 1,2023-12-03,BTCUSDT,USDT,Settled,Client,API,78.8676,1702.9066,0,0.33807031,0.15213154
65511970,VIP 1,2023-12-03,BTCUSDT,USDT,Settled,Client,API,0,1704.4132,0,0.30679448,0.13805741
77335932,VIP 1,2023-12-03,BTCUSDT,USDT,Settled,Client,API,78.8676,2099.0503,0,0.40937622,0.18421914
75917494,VIP 1,2023-12-03,BTCUSDT,USDT,Settled,Client,API,0,1896.6555,0,0.34139808,0.15362904
75942108,VIP 3,2023-12-03,BTCUSDT,USDT,Settled,Client,API,1064.7126,25258.0457,0,3.90877592,1.75894894
65511970,VIP 1,2023-12-02,BTCUSDT,USDT,Settled,Client,API,0,432.8753,0,0.07791762,0.03506289
75942108,VIP 3,2023-12-02,LINKUSDT,USDT,Settled,Client,API,0,1423.7869,0,0.1993302,0.08969852
75942108,VIP 3,2023-12-02,1000BONKUSDT,USDT,Settled,Client,API,0,8776.35267,0,1.22868949,0.55291012
75917494,VIP 1,2023-12-02,BTCUSDT,USDT,Settled,Client,API,158.5113,11666.2325,0,2.15142908,0.96814238
75942108,VIP 3,2023-12-02,ETHUSDT,USDT,Settled,Client,API,13506.4541,18394.619,0,6.62718295,2.98223222
75942108,VIP 3,2023-12-02,SOLUSDT,USDT,Settled,Client,API,4128.3101,5678.7435,0,2.03351713,0.91508267
80014246,VIP 1,2023-12-02,BTCUSDT,USDT,Settled,Client,API,157.9646,9226.9052,0,1.71613104,0.77225826
77335932,VIP 1,2023-12-02,LINKUSDT,USDT,Settled,Client,API,0,153.5984,0,0.02764773,0.01244145
75917494,VIP 1,2023-12-02,LINKUSDT,USDT,Settled,Client,API,0,205.6352,0,0.03701436,0.01665642
65511970,VIP 1,2023-12-02,LINKUSDT,USDT,Settled,Client,API,0,91.8011,0,0.01652422,0.00743588
80014246,VIP 1,2023-12-02,LINKUSDT,USDT,Settled,Client,API,0,71.3699,0,0.0128466,0.00578095
75917494,VIP 1,2023-12-02,1000BONKUSDT,USDT,Settled,Client,API,369.89464,15256.47847,0,2.87635571,1.29435825
77335932,VIP 1,2023-12-02,STXUSDT,USDT,Settled,Client,API,832.224685,25018.88973,0,4.79976563,2.15989362
75917494,VIP 1,2023-12-02,STXUSDT,USDT,Settled,Client,API,863.5485,27835.47557,0,5.31262852,2.39068196
65511970,VIP 1,2023-12-02,STXUSDT,USDT,Settled,Client,API,497.87877,15234.566175,0,2.91648034,1.31241529
65511970,VIP 1,2023-12-02,1000BONKUSDT,USDT,Settled,Client,API,324.94589,7517.7084,0,1.46918882,0.66113363
80014246,VIP 1,2023-12-02,STXUSDT,USDT,Settled,Client,API,94.57611,18199.906855,0,3.30908565,1.48908776
77335932,VIP 1,2023-12-02,1000BONKUSDT,USDT,Settled,Client,API,108.97907,7285.71054,0,1.35135865,0.60811007
80014246,VIP 1,2023-12-02,1000BONKUSDT,USDT,Settled,Client,API,345.39266,10030.70919,0,1.92766056,0.86744523
65511970,VIP 1,2023-12-02,ETHUSDT,USDT,Settled,Client,API,150.3873,531.892,0,0.14837617,0.0667692
75917494,VIP 1,2023-12-02,ETHUSDT,USDT,Settled,Client,API,257.6748,743.8127,0,0.22407251,0.10083256
77335932,VIP 1,2023-12-02,ETHUSDT,USDT,Settled,Client,API,171.7832,638.3478,0,0.17502674,0.07876196
80014246,VIP 1,2023-12-02,ETHUSDT,USDT,Settled,Client,API,128.8692,168.9587,0,0.07551681,0.03398252
77335932,VIP 1,2023-12-02,BTCUSDT,USDT,Settled,Client,API,39.596,11451.3636,0,2.07510464,0.93379634
65511970,VIP 1,2023-12-02,BTCUSDT,USDT,Settled,Client,API,118.9609,9882.2893,0,1.82044897,0.81920131
75942108,VIP 3,2023-12-02,BTCUSDT,USDT,Settled,Client,API,4129.86,74521.6162,0,11.67198473,5.25239259
65511970,VIP 1,2023-12-02,PYTHUSDT,USDT,Settled,Client,API,2539.4586,0,0,0.894038,0.402317
65511970,VIP 1,2023-12-02,ETHUSDT,USDT,Settled,Client,API,0,1829.7906,0,0.32936254,0.14821284
77335932,VIP 1,2023-12-02,BIGTIMEUSDT,USDT,Settled,Client,API,0,704.1156,0,0.12674088,0.05703332
65511970,VIP 1,2023-12-01,INJUSDT,USDT,Settled,Client,API,471.9361,6445.00685,0,1.32301318,0.59535539
65511970,VIP 1,2023-12-01,BIGTIMEUSDT,USDT,Settled,Client,API,258.4777,2116.5519,0,0.47379873,0.213209
80014246,VIP 1,2023-12-01,BIGTIMEUSDT,USDT,Settled,Client,API,129.7835,606.6677,0,0.15462449,0.06958087
75917494,VIP 1,2023-12-01,BIGTIMEUSDT,USDT,Settled,Client,API,259.9604,2738.5723,0,0.58392928,0.26276784
77335932,VIP 1,2023-12-01,BIGTIMEUSDT,USDT,Settled,Client,API,1689.3134,8472.1803,0,2.11625274,0.95231261
75942108,VIP 3,2023-12-01,BIGTIMEUSDT,USDT,Settled,Client,API,0,2465.0551,0,0.34510774,0.15529845
65511970,VIP 1,2023-12-01,BTCUSDT,USDT,Settled,Client,API,0,498.0151,0,0.08964279,0.0403392
75917494,VIP 1,2023-12-01,LINKUSDT,USDT,Settled,Client,API,1245.3572,100.7081,0,0.45400249,0.20430109
75917494,VIP 1,2023-12-01,BTCUSDT,USDT,Settled,Client,API,229.8624,3610.4391,0,0.7265152,0.32693152
80014246,VIP 1,2023-12-01,BTCUSDT,USDT,Settled,Client,API,727.2429,5170.0614,0,1.16034297,0.52215386
65511970,VIP 1,2023-12-01,BTCUSDT,USDT,Settled,Client,API,497.1011,4945.1274,0,1.04312117,0.46940408
77335932,VIP 1,2023-12-01,BTCUSDT,USDT,Settled,Client,API,805.2004,5912.9846,0,1.31944641,0.59375032
75942108,VIP 3,2023-12-01,BTCUSDT,USDT,Settled,Client,API,7370.1591,54714.8426,0,9.53723393,4.29175474
75942108,VIP 3,2023-12-01,LINKUSDT,USDT,Settled,Client,API,578.732,1883.1798,0,0.42841471,0.1927866
65511970,VIP 1,2023-12-01,LINKUSDT,USDT,Settled,Client,API,73.9688,128.5043,0,0.04901987,0.02205891
77335932,VIP 1,2023-12-01,LINKUSDT,USDT,Settled,Client,API,66.144,192.4864,0,0.05671437,0.02552143
80014246,VIP 1,2023-12-01,LINKUSDT,USDT,Settled,Client,API,76.7276,160.4289,0,0.05573188,0.02507931
65511970,VIP 1,2023-12-01,BTCUSDT,USDT,Settled,Client,API,75706.335,0,0,26.61457355,11.97655789
65511970,VIP 1,2023-12-01,ETHUSDT,USDT,Settled,Client,API,0,207.7782,0,0.03740009,0.01683
65511970,VIP 1,2023-12-01,IOTAUSDT,USDT,Settled,Client,API,21.76678,152.95821,0,0.0351509,0.01581787
80014246,VIP 1,2023-12-01,INJUSDT,USDT,Settled,Client,API,606.24045,8236.1046,0,1.68737959,0.75932011
77335932,VIP 1,2023-12-01,INJUSDT,USDT,Settled,Client,API,692.8255,9843.69995,0,2.01073487,0.90483013
75942108,VIP 3,2023-12-01,INJUSDT,USDT,Settled,Client,API,4248.04265,103294.69295,0,15.7356705,7.08105078
75917494,VIP 1,2023-11-30,PYTHUSDT,USDT,Settled,Client,API,251.2209,433.1804,0,0.16589981,0.07465488
77335932,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,683.01452,2415.74159,0,0.6738889,0.3032495
65511970,VIP 1,2023-11-30,ETHUSDT,USDT,Settled,Client,API,0,202.6756,0,0.03648162,0.01641671
80014246,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,172.21899,932.58485,0,0.22814208,0.10266376
75942108,VIP 3,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,2818.98386,6539.2976,0,1.75896871,0.79153568
65511970,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,158.64828,1975.93668,0,0.41126245,0.18506778
75917494,VIP 1,2023-11-30,IOTAUSDT,USDT,Settled,Client,API,114.99642,353.33507,0,0.10579034,0.04760561
